Dataset including locations of surface slope breaks displaced upstream from flexural grounding line
Column 1: x-position (meters) on South Polar stereographic projection
Column 2: y-position (meters) on South Polar stereographic projection
Column 3: Displacement (meters) of surface slope break (Ib) from flexural grounding line (F)

x(m),y(m),displacement(m)
-1016773.34395692,455394.016179446,185.477972188931
-1050962.20574003,214822.418028212,2567.54242845857
-1002413.61351418,247103.605416923,1552.10504443237
-581004.375892572,612521.27070775,3022.79851359028
-1189246.62802371,307713.529615528,1252.73137917673
-938827.649021795,418949.160308459,391.524455658982
-946277.626233179,786875.021020026,1204.32106482748
-767463.732388981,650911.025157661,513.976950146554
-1295195.98953874,206096.682711964,3976.47756427646
-929663.493656252,424037.34878096,1663.84094036464
-1017805.61993453,452105.140875835,3178.29647701988
-755038.895615364,1094805.82493142,3085.78191551129
-848853.089092231,625607.664583474,189.988731802493
-973100.005313436,257359.794709222,541.767783472448
-581407.547191484,616525.524048294,362.359213954141
-658951.238692906,586078.050873049,1189.82421787953
-938526.489371591,288319.469370044,3880.97439782056
-1489707.23392773,825349.899962029,653.199207380543
-1321823.22317573,345763.169489465,416.114956603692
-689245.540493194,955310.362108881,25.8733551091179
-603880.754776044,1023023.36048686,325.973645950029
-1019383.49545214,450850.468420044,5349.19540497542
-609940.17220711,1012063.13106443,133.564482557012
-803554.610431099,365624.556942776,2360.44977173
-736812.566386282,740027.454180147,9163.92728927215
-945085.557472242,416495.542498413,772.549148535841
-809958.753174937,358740.593921284,3709.51968995012
-1136328.33994532,264130.593396388,4596.07501346542
-798013.1626851,590927.979090561,212.629020168321
-1473372.20046754,732375.478925182,30.1782659153937
-750328.419381888,379577.484394442,1430.67379810582
-1045217.69359434,238326.153511345,2154.31470917441
-925251.633775818,336186.627051112,5090.41509433237
-971549.802116768,540334.531203242,5352.01360725777
-1280544.83791877,289788.404210877,3775.7218700852
-921610.700255408,336736.096610306,2462.93284302071
-570584.412661594,940294.861867765,7184.23625445457
-972676.376026877,553241.618250628,662.363796354015
-635961.630807116,603296.034825824,1964.24458321626
-1195485.70557208,214495.736376078,4014.66789816132
-676870.912468414,943898.585001845,3967.93321626071
-968670.920562891,551821.349560618,93.9592950342349
-585094.586051086,821593.256635968,1576.27504279714
-1051634.89186177,431648.335867059,1861.68331462715
-549872.402162001,885352.425624876,977.726997036551
-585626.670413071,803181.132114676,34.3896228513513
-620013.571494202,772690.2247497,693.735012675659
-1265556.17638182,313446.194504096,745.699853409854
-1393568.30325147,506653.335326325,569.068432746178
-982925.329078674,875485.255240856,2437.08554799542
-1197669.12236767,207413.888496272,6782.86324707114
-577001.750532233,592175.971005176,3698.9581937307
-1194324.16445204,217698.353807631,3518.54770576116
-577518.72448585,1004214.30613835,72.9781527512663
-1398792.62813521,593587.950905242,1249.51223514415
-795333.861867839,377475.142058385,9495.9129917766
-605498.445482611,963630.677759485,1779.91938111569
-967148.645172287,552647.046647227,110.955300633254
-575298.589537456,939949.028245815,3268.84286118778
-567204.353116264,940774.708123789,1216.0456790178
-800280.567953015,414426.030250924,9113.24236786857
-914390.353329761,457626.254664286,1013.58272546588
-754560.379702327,791912.561951454,1073.30796536957
-600808.673143621,1022520.09925035,3403.30687353902
-582081.606794705,973951.0452735,315.693662137711
-561718.06782034,866041.839917468,6340.83214039345
-749926.900931681,793627.439733123,905.578033452832
-657295.153778884,968164.613697034,2193.99761681063
-1203560.70071834,193641.809994703,3584.67020537376
-690728.352773867,952099.973641073,50.3603741344136
-794174.680439933,594211.188166068,1480.1076963676
-744295.892506884,706023.6056065,726.094715589102
-851092.072979862,874220.952892987,563.938967636869
-888884.845640568,364284.41894997,4932.68949533612
-872847.31120972,719796.122248457,1122.44331086344
-1057819.51527078,438045.703862616,2736.9452354553
-1247980.01264285,265500.47137593,2929.05094475813
-1173417.81872612,491394.841496063,1722.64348793779
-799666.441231555,368788.116537894,1280.33592681653
-680843.590079792,351710.779033781,543.482855979514
-590379.636948787,840189.4230608,8102.50608943351
-1399097.99562933,597042.614951176,616.717472646915
-801859.35096242,353006.837031266,4.42863158374572
1350764.87104303,-2029120.22061329,909.282481706676
1190840.41403291,-2048976.15061208,5007.24084794697
1205805.61816328,-2043899.5375222,825.558120997214
1047478.23573198,-2122910.41882028,26.1726006641451
469985.429422843,-1612074.7913088,4270.07803744549
1866303.8309668,-1823768.41336828,5.14112576919866
464003.979900803,-1491089.32310509,1798.37515728158
1169225.93196102,-2058102.02312239,775.600667241794
1841363.08209368,-1841670.04341394,389.842857674895
477976.478858612,-1502772.66789343,458.779939317451
467714.874811528,-1589667.96726819,2966.6011505823
678260.050275777,-2009813.56527716,8.34446886854348
1031908.30379327,-2092785.07496246,1139.41275212464
1458118.50428109,-2039948.60277445,346.174448248404
422557.011386361,-1808235.34458398,1305.59211945815
467891.24026022,-1491536.71681166,290.961278517057
1307229.47514813,-2007519.00517753,1796.51773683895
473024.552529048,-1494474.86039698,1170.7502369693
463852.075640533,-1490988.67446542,5.5285236565307
386123.324288643,-1781557.13067193,46.6615369454712
673394.068251152,-2006251.3091734,201.554508183254
469772.437286218,-1494675.24263153,72.5882736904659
1841239.33345765,-1841630.78132671,1564.81387523151
1841328.49944292,-1841583.50042802,285.229560603303
397046.40452206,-1764069.35579655,278.308626890419
467781.018548823,-1491415.71693578,284.186768852345
354121.675197181,-1875775.8403154,4746.37349386812
663470.18149075,-1985781.36650949,2266.96506573033
666913.180644822,-1986543.79432311,324.435571829136
1205749.43927936,-2043693.22799616,348.34727516416
597928.814401556,-2032408.09770775,7296.62402373579
469794.42325191,-1494510.30474522,253.932891252727
1343893.17765266,-2024979.74834769,2237.30092419314
631735.747108826,-1955047.78596362,942.185461311924
1854566.45968767,-1813622.77387199,640.09484919175
1333551.99673505,-2019432.44491023,5951.81827764499
456351.040995253,-2034464.78387668,28.2060285635263
473348.567186503,-1494267.63013859,257.210132434696
678218.190436081,-2009833.99761851,2023.29927746167
658518.062323083,-1982698.31203379,1687.78413385383
469794.712621857,-1495290.44033468,3.19686130562621
467713.431420187,-1589450.95988348,3008.27077097231
678158.863531232,-2009818.59830732,1768.87975249815
1341639.08725754,-2020508.62863283,165.025024761674
448273.973799531,-2034920.0199675,739.769742757063
-235786.479060626,-473228.454558403,5035.67877214054
-158730.48801603,-654159.542594779,4004.11793992798
-107380.814716248,-766660.082607947,8035.24962056062
-320445.326948364,-1066951.98364604,86.2279827545482
-683059.315308634,-1152229.3346933,892.892777427447
-260447.411071703,-892836.195086721,970.001466137919
293275.706070414,-1311812.42084699,465.082452765881
-260409.524374335,-892949.239574764,1042.88774445942
-540031.248245406,-936063.009514625,2737.50864824552
-683095.15337794,-1152195.07406923,835.587122821041
-536850.316996495,-938924.679582068,1881.14292688511
-791826.860351365,-1154497.04524552,1271.99040293263
-228980.697834304,-742744.519341626,382.32398571736
-228877.207834929,-742673.737437042,503.227658402235
-536809.787429603,-938949.841378959,1973.28234776933
-555425.256255295,-1047597.71552444,1434.09607754357
-229350.318302827,-740832.583995827,27.2063188197922
-259184.434658718,-895650.410649515,452.035275536564
247991.710123068,-809067.021443784,31.0648353979756
-555331.450188612,-1047599.88049931,1534.78269476571
-227434.850573667,-481113.227613107,840.282984977565
-229304.28729605,-740774.46532908,97.4079715269954
-226060.283759924,-744140.755596198,2750.93757506352
-536769.241385681,-938975.012695815,2092.93207279795
-229258.214710463,-740716.338061193,146.79801220252
-225969.532931687,-744183.468524361,4103.94346965211
-226014.911212055,-744162.11056441,3630.14705844231
-542361.425072022,-932473.372100674,8149.84777979493
-169231.751744454,-567361.193743351,2830.30496502907
-542393.39246942,-932442.749123969,8110.11776473428
-227518.975508024,-480898.277050709,1368.95403001738
-538808.790212869,-937108.931546849,750.185246335848
243396.864307125,-781522.799858905,2176.3205691511
259680.785200628,-795427.103811848,1736.21196235034
-428827.958664196,-872442.026022635,34.2934428929859
-122934.734498975,-691001.311795999,942.603111126461
-177945.292185219,-471396.351889271,234.997335033006
-123261.959877549,-691795.80456926,643.002942756747
-230822.711050495,-739459.837673107,316.018210896244
96977.6203366362,-686755.883110752,465.125483824108
313164.096992375,-902905.768099134,2302.25949082873
-235956.296113637,-735431.089891342,274.997785370386
-123265.172999339,-691705.67724815,1210.56073810855
-169219.481093818,-566990.496062563,2765.8523285841
-236003.862490894,-732940.92030202,1628.52902790193
335983.195352514,-966521.470565138,3765.641149448
-539808.416798444,-935540.422536065,8937.08479022269
-235999.4627397,-735356.470485585,232.904572932645
-562955.362570178,-1049925.84737951,2603.26618928572
-179182.0611749,-556428.23578469,458.191824068539
-510222.126944872,-1076538.21878097,6909.5793046357
-226640.904991333,-446120.002728724,27.2820565279357
-510176.872274867,-1076401.64231724,7179.77082118428
-230680.879838621,-479135.579359745,3341.78456011999
-109613.593629753,-763621.726892801,2551.43560238517
-229929.146779052,-443935.586209124,385.031895905063
-179282.29734962,-556299.093274732,1796.01215096624
-69155.5956127231,-598704.43482643,2072.74172899623
-432043.665686391,-866899.248347247,3767.17101231518
-233987.508014777,-475721.070226334,4767.35747755599
-88848.6119213834,-768791.524549278,404.135879639819
-69096.733220961,-598692.10418667,2086.40865515889
-252875.959816375,-655506.144001003,1646.55665850773
-233942.830304755,-475761.322547758,4899.00316142891
-233125.622920246,-441685.521957385,1139.36179826531
-110094.609437101,-573867.260954115,209.43257773369
-349574.571296685,-893387.939393332,726.315789583402
-343132.052637134,-895098.871451717,2131.73138419534
-831343.510927151,-1222031.54355855,113.174324139935
-229884.100840131,-443976.979829852,332.73430048097
-466888.549945148,-1017720.58270773,98.0396984772839
-174622.7283192,-623418.274176044,492.921719045809
-658638.581550284,-1185681.53999727,1265.52461753519
-431292.192275613,-868355.300441389,555.691678577687
-174578.501507482,-623415.166723656,537.276248541893
-466990.938136872,-1017935.96740234,59.7781991424827
-107353.071790085,-766704.936476782,8164.86865480175
-337585.6484901,-895262.260107335,101.063880694565
-236062.452676816,-735247.583319224,171.903507431974
-466977.663712462,-1017994.20390951,1919.74603622802
-110043.392275379,-573898.099479808,102.077434968169
-610387.262744568,-1253192.3793449,7883.46651304945
-230754.50634337,-480434.946957286,755.548481740492
-164828.659893222,-651337.743369003,9.09259119510451
-230586.220310143,-739498.546118908,544.820277273227
-174522.005129148,-623586.282207563,20.982649440383
-112577.716454146,-573506.103273896,5057.72238510948
-431371.521122235,-868277.606703435,441.66362256872
-89046.4072316104,-768524.425381924,981.985904480458
-341307.460018253,-894754.385453372,1733.7717247113
22940.2739217409,-641643.878165707,3717.88686779385
-332892.36862585,-894855.44766754,499.794432012448
-235741.560499272,-734949.929767439,563.334158065318
-109954.407676254,-574119.320008682,99.0521954785083
-96363.578830383,-742815.320453113,2135.49026327169
-332492.820006116,-887870.650875302,274.376594320713
-431849.163131023,-866462.596004043,316.485680976876
-792847.791318917,-1249306.24261907,3950.82648669522
-336070.628213635,-887155.282207765,74.1680398275719
-332497.335660248,-887796.619693495,300.379933579084
-236036.606196705,-735292.262880756,199.266167591708
-180908.655630295,-474735.406473619,362.191870164493
-457373.259900465,-1015799.95339371,211.984006620865
-263262.239086351,-889716.453468576,1521.21382612304
-191926.811093461,-466369.317210052,1110.94754172298
-96371.9633898712,-742725.957048147,1089.40458530873
-232245.254044287,-712062.220253303,3510.60051760441
-156507.891233711,-719120.834699446,6263.30588351737
-252587.195890913,-655078.491213826,1941.66359974449
-228970.860466963,-742848.346208656,530.578899795864
-829966.525198019,-1227115.81411002,5523.26568478821
-431419.686807222,-868705.914155381,680.662959183289
-339709.042112375,-886610.515095211,1489.47122787688
-235801.178700508,-721266.067240355,298.045640752216
-236007.939512413,-735341.817698646,225.15887360575
-114442.739321444,-758125.854742584,5808.33268051241
-236017.101889069,-473545.176674948,5452.38372989082
-75156.8748209732,-596038.08995102,1422.90201776556
-180958.946940809,-474703.124564001,300.703827891056
-263351.639556959,-889776.845789109,2006.06659022989
-7087.40238667188,-615708.780941728,2968.25208777868
-421233.427003415,-877830.335306622,5635.41167462044
248098.132894968,-809472.45585844,382.294088588941
-428881.431404159,-872250.388401707,168.029957123434
-505867.488146189,-1081802.62477967,2409.5798218884
-161189.16105526,-653844.093705989,3055.31386763039
-374279.155049883,-891608.769094699,8753.10025823458
-817799.797422546,-1282007.30012391,963.785109481163
-259145.037825826,-895673.506527935,462.916052323769
-252766.378043498,-655088.298610722,1390.55777022305
-232291.192070186,-712080.826235623,424.969927168109
-218533.643430351,-715570.490115984,134.581827020459
-163783.125220753,-590198.43497079,40.0473970850558
-232337.445951588,-712118.855194857,562.578153770783
-218604.118669329,-715593.228322446,297.255738524389
147449.828181734,-716674.50821793,394.05352540867
-75131.9245557916,-595897.248773105,802.175984678166
-519105.65803886,-864165.11611532,80.265412241201
-236051.010784359,-735267.362037821,186.668796803083
-235755.741718629,-721247.441680622,232.923695832994
-154983.348315769,-530382.480880732,3502.71172688665
-521624.778364254,-929072.011928597,102.041798667994
